MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,99.0,7094,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1966,1966,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,TA,Y,SBrkr,894,0,894,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
90,RM,68.0,8930,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978,1978,Gable,VinylSd,VinylSd,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,TA,Y,SBrkr,1318,584,1902,0,0,2,0,4,2,TA,8,Typ,0,None,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,112000
20,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2009,2009,Gable,CemntBd,CmentBd,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,Ex,Y,SBrkr,1314,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,AsbShng,AsbShng,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,Gd,N,SBrkr,672,240,912,0,0,1,0,2,1,TA,3,Typ,0,None,None,1980.0,None,0,0,None,None,N,0,0,0,0,0,0,0,7,2006,WD,Normal,80500
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CemntBd,CmentBd,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,TA,Y,SBrkr,672,546,1218,0,0,1,1,3,1,TA,7,Typ,0,None,None,1980.0,None,0,0,None,None,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,91500
20,RL,66.0,7800,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,TA,Y,SBrkr,912,0,912,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1964.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
20,RL,55.0,8250,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,Ex,Y,SBrkr,1211,0,1211,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
50,RL,78.0,10496,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,Wd Sdng,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,Ex,Y,SBrkr,1168,678,1846,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
20,RL,89.0,10680,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,Wd Sdng,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,TA,N,FuseA,2136,0,2136,0,0,2,0,4,1,TA,7,Mod,0,None,Detchd,1951.0,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
60,RL,60.0,15384,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,Ex,Y,SBrkr,788,702,1490,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,184000
80,RL,65.0,10482,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,VinylSd,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,Ex,Y,SBrkr,1138,0,1138,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,1958.0,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,145000
60,RL,86.0,14598,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,Ex,Y,SBrkr,894,1039,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
20,RL,72.0,8872,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,8,1965,2008,Gable,VinylSd,VinylSd,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,Ex,Y,SBrkr,912,0,912,1,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1992.0,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,0,12,2008,WD,Normal,147000
120,RL,65.0,8769,Reg,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,MetalSd,MetalSd,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,Ex,Y,SBrkr,1702,0,1702,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1052,TA,TA,Y,0,72,0,0,224,0,0,10,2008,New,Partial,367294
80,RL,70.0,7910,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,1960,1960,Hip,BrkFace,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,Gd,Y,SBrkr,1507,0,1507,0,0,2,0,4,1,TA,7,Maj1,0,None,Basment,1960.0,Unf,1,404,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,127000
90,RL,69.0,18890,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,Shed,Plywood,Plywood,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,Ex,Y,SBrkr,1361,1259,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,155,24,145,0,0,0,8300,8,2007,WD,Normal,190000
90,RL,70.0,7728,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,SLvl,5,6,1962,1962,Hip,Wd Sdng,Wd Sdng,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,TA,Y,SBrkr,1190,0,1190,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962.0,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,0,5,2006,WD,Normal,132500
90,RL,70.0,9842,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,HdBoard,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,TA,Y,SBrkr,1224,0,1224,0,0,2,0,2,2,TA,6,Typ,0,None,CarPort,1962.0,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,101800
20,RL,69.0,12160,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,Plywood,Plywood,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,Fa,Y,SBrkr,1188,0,1188,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,0,5,2010,COD,Abnorml,142000
70,RH,55.0,8525,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,2Story,5,6,1911,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,TA,N,FuseA,1024,940,1964,0,0,1,1,4,1,TA,7,Typ,0,None,None,1980.0,None,0,0,None,None,N,0,192,0,0,0,0,0,11,2008,WD,Abnorml,130000
70,RL,96.0,13132,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,Gd,Y,FuseF,892,892,1784,0,0,1,1,4,1,TA,9,Typ,0,None,Detchd,1914.0,Unf,1,180,Fa,Fa,N,203,40,0,0,0,0,0,7,2006,WD,Normal,138887
160,RL,36.0,2628,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,Ex,Y,SBrkr,764,862,1626,0,0,2,1,2,1,Gd,6,Typ,0,None,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,0,6,2010,WD,Normal,175500
60,RL,41.0,12393,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,Ex,Y,SBrkr,847,1101,1948,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,0,9,2006,WD,Normal,195000
20,RL,63.0,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,Ex,Y,SBrkr,1141,0,1141,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,2005.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD,Abnorml,142500
20,RL,64.0,9037,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,Ex,Y,SBrkr,1484,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,472,TA,TA,Y,120,33,0,0,0,0,0,12,2007,WD,Normal,265900
60,RL,65.0,8158,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,Ex,Y,SBrkr,884,884,1768,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003.0,RFn,2,543,TA,TA,Y,0,63,0,0,0,0,0,7,2008,WD,Normal,224900
20,RL,83.0,9849,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,Ex,Y,SBrkr,1689,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,3,954,TA,TA,Y,0,56,0,0,0,0,0,6,2007,New,Partial,248328
85,RL,85.0,10625,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,Plywood,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,TA,Y,SBrkr,1173,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2,528,TA,TA,Y,0,120,0,0,0,0,0,1,2010,WD,Family,170000
20,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,VinylSd,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,Ex,Y,SBrkr,2076,0,2076,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,850,TA,TA,Y,216,229,0,0,0,0,0,9,2006,New,Partial,465000
70,RL,69.0,11435,IR1,HLS,Corner,Mod,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,Fa,Y,SBrkr,792,725,1517,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,230000
80,RL,78.0,12090,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,Ex,Y,SBrkr,1140,728,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,477,TA,TA,Y,268,112,0,0,147,0,0,1,2007,WD,Abnorml,178000
60,FV,65.0,8125,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,Ex,Y,SBrkr,756,797,1553,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2,615,TA,TA,Y,0,45,0,0,0,0,0,3,2006,New,Partial,186500
80,RL,69.0,12328,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,TA,Y,SBrkr,1034,0,1034,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1976.0,Unf,3,888,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,169900
75,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,AsbShng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,Fa,N,SBrkr,1134,924,2058,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,396,Fa,Fa,P,0,0,259,0,0,0,0,4,2008,WD,Normal,129500
20,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,TA,Y,SBrkr,988,0,988,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1,276,TA,TA,Y,0,80,0,0,0,0,0,5,2007,WD,Normal,119000
20,RL,93.0,11160,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,Ex,Y,SBrkr,2110,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2,522,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,244000
120,RL,69.0,3136,IR1,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,Ex,Y,SBrkr,1405,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2,478,TA,TA,Y,148,36,0,0,0,0,0,3,2006,WD,Normal,171750
20,RL,62.0,9858,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,TA,Y,SBrkr,874,0,874,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1,288,TA,TA,Y,33,0,0,0,0,0,600,11,2009,WD,Normal,130000
60,RL,69.0,17542,IR1,Lvl,Inside,Gtl,Veenker,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,TA,Y,SBrkr,1516,651,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,0,7,2007,WD,Normal,294000
60,RL,60.0,6931,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,Ex,Y,SBrkr,760,896,1656,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,TA,Y,178,128,0,0,0,0,0,7,2008,WD,Normal,165400
50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,TA,Y,FuseA,959,408,1367,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,560,TA,TA,Y,0,0,0,0,120,0,0,11,2007,WD,Normal,127500
20,RL,91.0,14303,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Ex,Y,SBrkr,1987,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,262,36,0,0,0,0,0,8,2008,WD,Normal,301500
30,RL,56.0,4060,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,Ex,Y,SBrkr,864,0,864,0,0,1,0,2,1,TA,4,Typ,0,None,None,1980.0,None,0,0,None,None,Y,0,96,0,0,0,0,0,7,2009,WD,Normal,99900
80,RL,59.0,9587,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,Ex,Y,SBrkr,1166,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2005.0,Fin,2,400,TA,TA,Y,212,0,0,0,0,0,0,7,2008,WD,Normal,190000
20,RL,65.0,9750,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,Gd,Y,SBrkr,1054,0,1054,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1969.0,Unf,2,460,TA,TA,Y,180,0,0,0,80,0,0,7,2008,WD,Normal,151000
60,RL,69.0,24682,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,Ex,Y,SBrkr,892,783,1675,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,502,TA,TA,Y,0,103,0,0,0,0,0,6,2009,WD,Normal,181000
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,Gd,Y,SBrkr,1050,0,1050,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1956.0,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,128900
50,RL,69.0,11250,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,Ex,Y,FuseA,1104,684,1788,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,304,TA,TA,Y,120,0,0,0,0,0,0,11,2009,WD,Normal,161500
70,RL,60.0,13515,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,Ex,Y,FuseA,1060,764,1824,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,520,TA,TA,N,0,0,126,0,0,0,0,7,2007,WD,Normal,180500
120,RH,34.0,4060,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,Ex,Y,SBrkr,1337,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,1998.0,Fin,2,511,TA,TA,Y,144,68,0,0,0,0,0,8,2008,COD,Abnorml,181000
160,FV,35.0,3735,Reg,Lvl,FR3,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,Ex,Y,SBrkr,713,739,1452,1,0,2,1,3,1,Gd,6,Typ,0,None,Detchd,1999.0,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,0,3,2006,WD,Normal,183900
190,RM,60.0,10120,IR1,Bnk,Inside,Gtl,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,TA,N,FuseF,964,925,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,308,TA,TA,N,0,0,264,0,0,0,0,1,2007,WD,Normal,122000
20,RL,89.0,13214,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,2008,2009,Hip,Stucco,CmentBd,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,Ex,Y,SBrkr,2018,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,746,TA,TA,Y,144,76,0,0,0,0,0,5,2010,WD,Normal,378500
50,RL,69.0,14100,IR1,Lvl,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,Ex,Y,SBrkr,1968,1479,3447,0,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3,1014,TA,TA,Y,314,12,0,0,0,0,0,5,2008,WD,Normal,381000
50,RL,78.0,11344,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,TA,Y,FuseA,874,650,1524,0,0,1,1,3,1,TA,7,Typ,0,None,Attchd,1958.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,144000
40,RL,69.0,23595,Reg,Low,Inside,Sev,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,TA,Y,SBrkr,1332,192,1524,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2,586,TA,TA,Y,268,0,0,0,0,0,0,4,2010,WD,Normal,260000
20,RL,69.0,9156,IR1,Lvl,Inside,Gtl,NWAmes,PosN,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,Gd,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2,462,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,185750
20,RL,69.0,13526,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,Plywood,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,TA,Y,SBrkr,935,0,935,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1965.0,Unf,1,288,TA,TA,Y,180,0,0,0,0,0,0,11,2006,WD,Normal,137000
80,RL,124.0,11512,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,Gd,Y,SBrkr,1357,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,163,0,0,5,2008,WD,Normal,177000
50,RL,53.0,5362,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,Ex,Y,SBrkr,661,589,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,552,TA,TA,Y,242,0,81,0,0,0,0,11,2007,WD,Normal,139000
90,RL,95.0,11345,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,AsbShng,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,0,708,928,Gd,Y,FuseA,928,992,1920,0,0,2,0,4,2,TA,10,Typ,0,None,Detchd,1948.0,Unf,2,400,TA,Fa,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,137000
