MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,TotalPorchSF,FinishedBsmtSF,FinishedBsmtRatio,Basement_to_TotalArea,Garage_to_LivingArea,YearsSinceRemodel,GarageAge,HasSecondFloor,HasBasement,HasGarage,HasFireplace,HasPool,HasPorch,IsRemodeled,Quality_x_Area,Quality_x_Condition,Baths_x_Bedrooms,GarageCars_x_Area,OverallQual_Squared
50,RL,56.0,14720,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,1217,2033,Ex,Y,SBrkr,2053,1185,3238,1,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666,TA,TA,Y,283,86,0,0,0,3,WD,Normal,410000,5271,3.5,86,816,0.4013772749631087,0.38569531398216655,0.20568252007411983,14,14,1,1,1,1,0,1,1,25904,40,14.0,9714,64
60,RL,69.0,10316,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,257,992,Ex,Y,SBrkr,992,873,1865,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,839,TA,TA,Y,0,184,0,0,0,6,WD,Normal,235000,2857,3.5,184,735,0.7409274193548387,0.3472173608680434,0.44986595174262733,8,8,1,1,1,1,0,1,0,13055,35,10.5,5595,49
80,RL,102.0,10192,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,570,570,Gd,Y,SBrkr,1222,698,1920,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,487,TA,TA,Y,0,98,0,0,0,9,WD,Normal,170000,2490,3.0,98,0,0.0,0.2289156626506024,0.25364583333333335,14,38,1,1,1,1,0,1,1,13440,42,12.0,3840,49
20,RL,69.0,9477,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,524,864,TA,Y,SBrkr,892,0,892,0,1,0,3,1,TA,5,Typ,0,,Attchd,1966.0,RFn,1,264,TA,TA,Y,0,0,0,0,0,10,WD,Normal,110000,1756,1.0,0,340,0.39351851851851855,0.4920273348519362,0.29596412556053814,42,42,0,1,1,0,0,0,0,4460,25,3.0,892,25
20,RL,69.0,12537,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,344,1078,Ex,Y,SBrkr,1078,0,1078,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500,TA,TA,Y,0,0,0,0,0,4,WD,Normal,149900,2156,2.5,0,734,0.6808905380333952,0.5,0.46382189239332094,2,39,0,1,1,1,0,0,1,5390,30,7.5,2156,25
160,FV,69.0,2117,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,378,756,Ex,Y,SBrkr,769,804,1573,0,2,1,3,1,Gd,5,Typ,0,,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,6,WD,Normal,177500,2329,2.5,32,378,0.5,0.32460283383426364,0.27972027972027974,10,10,1,1,1,0,0,1,0,9438,30,7.5,3146,36
20,RL,129.0,16737,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,533,1980,Ex,Y,SBrkr,1980,0,1980,1,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770,TA,TA,Y,194,45,0,0,0,9,WD,Normal,315000,3960,3.0,45,1447,0.7308080808080808,0.5,0.3888888888888889,1,2,0,1,1,1,0,1,1,17820,45,9.0,5940,81
70,RL,51.0,9842,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,612,612,Ex,Y,SBrkr,990,1611,2601,0,3,1,4,1,TA,8,Typ,0,,BuiltIn,1998.0,RFn,2,621,TA,TA,Y,183,0,301,0,0,5,WD,Normal,189000,3213,3.5,301,0,0.0,0.19047619047619047,0.23875432525951557,10,10,1,1,1,0,0,1,1,13005,30,14.0,5202,25
20,RL,124.0,16158,IR1,Low,Inside,Mod,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,256,1530,Ex,Y,SBrkr,1530,0,1530,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,0,0,6,WD,Normal,260000,3060,3.0,36,1274,0.8326797385620915,0.5,0.28104575163398693,4,4,0,1,1,1,0,1,0,10710,35,9.0,3060,49
50,RL,69.0,12513,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,715,715,Gd,Y,SBrkr,1281,457,1738,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,0,0,6,WD,Normal,104900,2453,2.0,0,0,0.0,0.2914798206278027,0.21173762945914845,2,89,1,1,1,1,0,0,1,6952,16,8.0,1738,16
60,RL,73.0,8499,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,616,616,Ex,Y,SBrkr,616,796,1412,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,0,0,3,New,Partial,156932,2028,2.5,36,0,0.0,0.3037475345167653,0.3059490084985836,0,0,1,1,1,1,0,1,1,8472,30,7.5,2824,36
160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,Ex,Y,SBrkr,520,600,1200,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,4,WD,Abnorml,144152,1720,2.5,166,0,0.0,0.3488372093023256,0.4,1,1,1,1,1,0,0,1,0,8400,35,5.0,2400,49
60,FV,69.0,7500,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,281,814,Ex,Y,SBrkr,814,860,1674,1,2,1,3,1,Gd,7,Typ,0,,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,0,0,1,WD,Normal,216000,2488,3.5,96,533,0.6547911547911548,0.3271704180064309,0.3960573476702509,10,10,1,1,1,0,0,1,0,11718,35,10.5,3348,49
60,RL,68.0,9179,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,240,873,Ex,Y,SBrkr,882,908,1790,1,2,1,3,1,Gd,7,Typ,0,,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,0,0,6,WD,Abnorml,193000,2663,3.5,88,633,0.7250859106529209,0.3278257604205783,0.32849162011173183,9,9,1,1,1,0,0,1,0,12530,35,10.5,3580,49
160,RM,41.0,2665,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,0.0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,36,757,Ex,Y,SBrkr,925,550,1475,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,0,0,7,WD,Normal,127000,2232,2.0,26,721,0.952443857331572,0.33915770609318996,0.22779661016949151,29,29,1,1,1,1,0,1,0,7375,30,8.0,1475,25
120,RM,69.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,163,848,Ex,Y,SBrkr,848,0,848,1,1,0,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,6,WD,Normal,144000,1696,2.0,0,685,0.8077830188679245,0.5,0.49528301886792453,5,6,0,1,1,0,0,0,1,5088,30,2.0,1696,36
20,RL,48.0,10635,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,315,1657,Ex,Y,SBrkr,1668,0,1668,1,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,0,0,5,WD,Normal,232000,3325,3.0,262,1342,0.8098974049487024,0.49834586466165415,0.3009592326139089,7,7,0,1,1,1,0,1,0,13344,40,9.0,3336,64
50,RL,90.0,5400,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,420,840,Ex,Y,SBrkr,840,534,1374,0,1,0,2,1,TA,6,Typ,0,,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,0,10,WD,Normal,105000,2214,1.0,198,420,0.5,0.3794037940379404,0.24599708879184862,59,42,1,1,1,0,0,1,1,5496,24,2.0,1374,16
80,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1955,1996,Hip,AsbShng,AsbShng,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,161,992,Gd,Y,SBrkr,1661,0,1661,1,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,0,178,10,WD,Normal,165500,2653,2.0,206,831,0.8377016129032258,0.3739163211458726,0.22697170379289586,12,53,0,1,1,1,0,1,1,9966,36,6.0,1661,36
60,RL,75.0,9750,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,6,1998,1998,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,133,1108,Ex,Y,SBrkr,1108,989,2097,1,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583,TA,TA,Y,253,170,0,0,0,6,WD,Normal,274300,3205,3.5,170,975,0.8799638989169675,0.34570982839313574,0.27801621363853124,8,8,1,1,1,1,0,1,0,14679,42,10.5,4194,49
60,FV,85.0,10625,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2005,2005,Gable,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1026,1026,Ex,Y,SBrkr,1026,932,1958,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936,TA,TA,Y,154,210,0,0,0,7,WD,Normal,250000,2984,2.5,210,0,0.0,0.3438337801608579,0.4780388151174668,3,3,1,1,1,1,0,1,0,13706,35,7.5,5874,49
20,RL,89.0,10991,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,1571,1571,Ex,Y,SBrkr,1571,0,1571,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,100,36,0,0,0,12,New,Partial,239000,3142,2.0,36,0,0.0,0.5,0.45957988542329725,0,0,0,1,1,1,0,1,0,12568,40,6.0,4713,64
30,RL,52.0,6292,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,Unf,384,768,TA,N,SBrkr,790,0,790,0,1,0,2,1,TA,4,Typ,0,,Detchd,1925.0,Unf,1,160,Fa,TA,Y,0,141,0,0,0,4,WD,Normal,91000,1558,1.0,141,384,0.5,0.49293966623876767,0.20253164556962025,58,83,0,1,1,0,0,1,1,4740,30,2.0,790,36
50,RL,60.0,10998,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,156,984,Ex,Y,SBrkr,984,620,1604,0,2,0,3,1,TA,6,Min2,0,,Detchd,1977.0,Unf,2,660,TA,TA,Y,0,68,0,0,0,7,WD,Normal,117000,2588,2.0,68,828,0.8414634146341463,0.3802163833075734,0.4114713216957606,49,32,1,1,1,0,0,1,1,8020,25,6.0,3208,25
160,RM,21.0,1953,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309,Unf,174,483,TA,Y,SBrkr,483,504,987,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,264,TA,TA,Y,72,0,0,0,0,6,WD,Normal,83000,1470,1.5,0,309,0.639751552795031,0.32857142857142857,0.2674772036474164,33,33,1,1,1,0,0,0,0,5922,30,3.0,987,36
80,RL,73.0,9735,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,384,384,Gd,Y,SBrkr,754,640,1394,0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,100,0,0,0,0,5,WD,Normal,167500,1778,2.5,0,0,0.0,0.21597300337457817,0.28694404591104733,1,1,1,1,1,0,0,0,1,6970,25,7.5,2788,25
30,RL,45.0,8212,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,3,3,1914,1950,Gable,Stucco,Stucco,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,661,864,TA,N,FuseF,864,0,864,1,1,0,2,1,TA,5,Typ,0,,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,0,6,WD,Normal,58500,1728,2.0,96,203,0.2349537037037037,0.5,0.23148148148148148,60,72,0,1,1,0,0,1,1,2592,9,4.0,864,9
20,RL,69.0,12925,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1970,1970,Gable,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,340,1205,Ex,Y,SBrkr,2117,0,2117,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,0,0,5,WD,Normal,237500,3322,2.5,42,865,0.7178423236514523,0.36273329319686937,0.25980160604629193,38,38,0,1,1,1,0,1,0,12702,42,10.0,4234,36
70,RM,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,7,7,1920,1950,Hip,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,596,596,Ex,Y,SBrkr,998,764,1762,1,1,1,4,1,Gd,8,Typ,0,,Detchd,1989.0,Unf,2,576,TA,TA,N,36,0,221,0,0,10,WD,Normal,157000,2358,2.5,221,0,0.0,0.2527565733672604,0.32690124858115777,56,17,1,1,1,0,0,1,1,12334,49,10.0,3524,49
30,RL,69.0,25339,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1918,2007,Gable,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,816,816,Ex,Y,SBrkr,1416,0,1416,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Unf,2,576,TA,TA,N,0,0,112,0,0,8,WD,Normal,112000,2232,2.0,112,0,0.0,0.3655913978494624,0.4067796610169492,0,0,0,1,1,0,0,1,1,7080,35,6.0,2832,25
50,RL,60.0,9060,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,356,560,TA,Y,SBrkr,698,560,1258,0,1,0,2,1,TA,6,Typ,0,,Detchd,1939.0,Unf,1,280,TA,TA,P,0,0,0,0,0,10,WD,Normal,105000,1818,1.0,0,204,0.36428571428571427,0.30803080308030806,0.22257551669316375,59,70,1,1,1,0,0,0,1,7548,30,2.0,1258,36
50,RM,40.0,5436,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,61,796,Gd,Y,SBrkr,796,358,1154,1,1,0,3,1,Gd,7,Typ,0,,Detchd,1922.0,Unf,1,240,TA,TA,N,0,96,0,0,0,5,WD,Normal,125500,1950,2.0,96,735,0.9233668341708543,0.4082051282051282,0.20797227036395147,3,88,1,1,1,0,0,1,1,4616,32,6.0,1154,16
60,RL,80.0,16692,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,133,1392,TA,Y,SBrkr,1392,1392,2784,1,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564,TA,TA,Y,0,112,0,0,440,7,WD,Normal,250000,4176,4.5,552,1259,0.9044540229885057,0.3333333333333333,0.2025862068965517,28,28,1,1,1,1,1,1,0,19488,35,22.5,5568,49
50,RM,60.0,8520,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,0,714,TA,N,SBrkr,1664,862,2526,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216,TA,TA,Y,88,15,0,0,0,8,CWD,Family,136000,3240,2.0,15,714,1.0,0.22037037037037038,0.0855106888361045,57,91,1,1,1,1,0,1,1,15156,42,10.0,2526,36
20,RL,42.0,14892,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,VinylSd,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320,Unf,426,1746,Ex,Y,SBrkr,1746,0,1746,1,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3,758,TA,TA,Y,201,39,0,0,0,10,WD,Normal,377500,3492,3.0,39,1320,0.7560137457044673,0.5,0.434135166093929,2,3,0,1,1,1,0,1,1,15714,45,9.0,5238,81
50,RM,60.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375,Unf,360,735,Ex,Y,SBrkr,869,349,1218,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,3,WD,Normal,131000,1953,1.5,0,375,0.5102040816326531,0.3763440860215054,0.361247947454844,57,4,1,1,1,1,0,0,1,7308,36,4.5,2436,36
20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2000,2000,Gable,VinylSd,VinylSd,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400,Unf,125,1525,Ex,Y,SBrkr,1525,0,1525,1,2,0,3,1,Gd,6,Typ,0,,Attchd,2000.0,RFn,2,541,TA,TA,Y,219,36,0,0,0,9,WD,Normal,235000,3050,3.0,36,1400,0.9180327868852459,0.5,0.35475409836065575,6,6,0,1,1,0,0,1,0,10675,35,9.0,3050,49
90,RL,65.0,8944,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,5,1967,1967,Gable,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1584,1584,TA,Y,SBrkr,1584,0,1584,0,2,0,4,2,TA,8,Mod,0,,Detchd,1967.0,Unf,3,792,TA,TA,Y,0,152,0,0,0,4,WD,Normal,124000,3168,2.0,152,0,0.0,0.5,0.5,42,42,0,1,1,0,0,1,0,7920,25,8.0,4752,25
85,RL,68.0,7838,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,769,Unf,95,864,TA,Y,SBrkr,900,0,900,1,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,RFn,1,288,TA,TA,Y,175,144,0,0,0,12,WD,Normal,123000,1764,2.0,144,769,0.8900462962962963,0.4897959183673469,0.32,39,39,0,1,1,1,0,1,0,4500,25,6.0,900,25
190,RM,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,482,482,Ex,N,SBrkr,1221,691,1912,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2,672,Gd,TA,Y,0,25,212,0,0,4,WD,Normal,163000,2394,2.0,237,0,0.0,0.20133667502088554,0.3514644351464435,8,5,1,1,1,1,0,1,1,11472,42,6.0,3824,36
120,RL,53.0,4045,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1070,Unf,286,1356,Ex,Y,SBrkr,1500,0,1500,1,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,161,20,0,0,0,10,New,Partial,246578,2856,3.0,20,1070,0.7890855457227138,0.47478991596638653,0.432,0,0,0,1,1,1,0,1,0,10500,35,6.0,4500,49
60,RL,88.0,12665,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,2Story,8,5,2005,2006,Hip,VinylSd,VinylSd,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,1094,1094,Ex,Y,SBrkr,1133,1349,2482,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3,642,TA,TA,Y,144,39,0,0,0,2,WD,Normal,281213,3576,2.5,39,0,0.0,0.30592841163310963,0.2586623690572119,1,2,1,1,1,1,0,1,1,19856,40,10.0,7446,64
70,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,939,939,Ex,Y,SBrkr,939,574,1513,0,1,1,4,1,TA,8,Typ,0,,Detchd,1933.0,Unf,1,180,Fa,Fa,N,24,0,150,0,0,5,WD,Normal,137500,2452,1.5,150,0,0.0,0.382952691680261,0.11896893588896233,3,74,1,1,1,0,0,1,1,7565,40,6.0,1513,25
50,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,VinylSd,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,BLQ,676,1208,Gd,Y,FuseA,1136,768,1904,1,1,1,3,1,TA,7,Min1,0,,Attchd,1950.0,Unf,1,240,TA,TA,Y,0,0,168,0,0,5,WD,Normal,138000,3112,2.5,168,532,0.44039735099337746,0.38817480719794345,0.12605042016806722,27,59,1,1,1,0,0,1,1,9520,20,7.5,1904,25
50,RL,51.0,6171,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264,Unf,712,976,Ex,Y,SBrkr,1160,448,1608,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,Fa,TA,Y,147,16,0,0,0,10,WD,Normal,137450,2584,2.5,16,264,0.27049180327868855,0.37770897832817335,0.13432835820895522,19,84,1,1,1,1,0,1,1,9648,36,7.5,1608,36
50,RM,50.0,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,862,862,TA,Y,SBrkr,950,208,1158,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208,TA,TA,Y,0,0,112,0,0,7,WD,Normal,120000,2020,1.0,112,0,0.0,0.4267326732673267,0.17962003454231434,58,79,1,1,1,1,0,1,1,6948,42,3.0,1158,36
60,RL,62.0,7415,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,80,839,Ex,Y,SBrkr,864,729,1593,1,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,100,75,0,0,0,4,WD,Normal,193000,2432,3.5,75,759,0.9046483909415971,0.3449835526315789,0.24984306340238543,4,4,1,1,1,1,0,1,0,9558,30,10.5,3186,36
20,RL,64.0,6762,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,1286,1286,Ex,Y,SBrkr,1294,0,1294,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,662,TA,TA,Y,168,55,0,0,0,7,New,Partial,193879,2580,2.0,55,0,0.0,0.49844961240310076,0.5115919629057187,0,0,0,1,1,1,0,1,0,9058,35,4.0,2588,49
